id,time,event,option1,sector,label,nr_jobs
308,29.0,salesforcecom,Lead Member Tech Staff,saas,enterprise,3
308,32.1644,Symantec,Sr Principal Software Eng,enterprise,enterprise,3
308,36.0822,Symantec,Tech Director,enterprise,enterprise,3
309,28.0,Intel,Research Intern,hardware,search,3
309,31.337,Yahoo,Science,search,search,3
309,32.4219,Google,Software Eng,search,search,3
312,29.0,Microsoft Research,Research,research,saas,2
312,34.5014,Microsoft,Principal Applied Science Manage Core Relevance,saas,saas,2
314,24.0,Microsoft,Sr Program Manage,saas,ecommerce,2
314,25.5041,Amazon,Sr Manage Product Manage,ecommerce,ecommerce,2
315,30.0,Microsoft,Software Dev Eng,saas,hardware,2
315,41.589,Intel,Sr Software Dev Eng,hardware,hardware,2
316,30.0,Microsoft,Software Dev Eng,saas,ecommerce,3
316,32.8356,Tencent,Research Software Dev Eng,ecommerce,ecommerce,3
316,33.0877,Tencent,Research Dev Lead Natural Language Processing team,ecommerce,ecommerce,3
320,24.0,University Illinois UrbanaChampaign,Teaching Assistant,research,saas,2
320,26.5041,Microsoft,Software Dev Eng,saas,saas,2
323,29.0,IBM,Research Staff Member,consulting,consulting,2
323,31.0,IBM,Research Manage,consulting,consulting,2
324,28.0,Microsoft,Research Intern,saas,search,3
324,29.0,IBM,Research Intern,consulting,search,3
324,30.2521,Google,Sr Staff Research Science,search,search,3
326,22.0,Carnegie Mellon University,Research Assistant,research,saas,4
326,26.9178,Microsoft,Research Software Eng,saas,saas,4
326,28.0027,Microsoft,Research Software Eng,saas,saas,4
326,30.4247,Microsoft,Sr Research Software Eng,saas,saas,4
328,26.0,Amazon,Software Dev Eng,ecommerce,saas,4
328,28.5041,Amazon,Software Dev Eng,ecommerce,saas,4
328,28.8356,Amazon,Software Dev Manage,ecommerce,saas,4
328,30.1726,Netflix,Sr Software Eng,saas,saas,4
329,26.0,Microsoft,Software Dev Eng,saas,ecommerce,3
329,27.0822,Facebook,Software Eng,social_media,ecommerce,3
329,29.4986,eBay,Data Science,ecommerce,ecommerce,3
330,22.0,NetApp,Software Intern,enterprise,research,3
330,22.4986,Amazon,Software Dev Eng,ecommerce,research,3
330,24.5836,Carnegie Mellon University,Graduate Research Assistant,research,research,3
334,28.0,HewlettP,Sr Software Eng,hardware,enterprise,2
334,37.674,Juniper Networks,Staff Eng,enterprise,enterprise,2
335,30.0,Intel,Performance Eng,hardware,consulting,2
335,34.2548,IBM,Lead performance team,consulting,consulting,2
337,31.0,VMware,Member Tech Staff Intern,enterprise,enterprise,4
337,31.2521,Carnegie Mellon University,Graduate Teaching Assistant,research,enterprise,4
337,31.6712,Carnegie Mellon University,Graduate Teaching Assistant,research,enterprise,4
337,32.0849,VMware,Member Tech Staff,enterprise,enterprise,4
338,28.0,Amazon,Software Dev Eng,ecommerce,ecommerce,3
338,31.5014,Amazon,Sr Software Eng,ecommerce,ecommerce,3
338,32.8356,Alibaba,Director Eng,ecommerce,ecommerce,3
339,30.0,Amazon,Software Dev Eng Intern,ecommerce,search,4
339,31.2548,Amazon,Software Dev Eng,ecommerce,search,4
339,32.1699,Google,Software Eng,search,search,4
339,34.0877,Google,Software Eng,search,search,4
340,22.0,Trend Micro,Sr Software Eng Core Tech,enterprise,search,4
340,23.589,Trend Micro,Sr Software Eng Version One team,enterprise,search,4
340,24.9205,Trend Micro,Sr Software Eng Core Tech,enterprise,search,4
340,25.2548,Yahoo,Sr Eng search team,search,search,4
341,24.0,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,2
341,24.8329,Amazon,Software Dev Eng,ecommerce,ecommerce,2
343,22.0,Infosys,Sr Software Eng Web Applied Dev,consulting,hardware,2
343,27.6685,HewlettP,Software Dev Intern,hardware,hardware,2
344,30.0,IBM,Advisory IT Specialist,consulting,hardware,2
344,34.1699,Lenovo,Solution Architect,hardware,hardware,2
348,25.0,PuResearch Devue University,Research Assistant,research,hardware,2
348,29.4219,Qualcomm,Sr System Eng,hardware,hardware,2
351,31.0,eBay,Software Eng,ecommerce,social_media,3
351,37.9205,Apple,Software Eng,hardware,social_media,3
351,39.1726,LinkedIn,Sr Software Eng,social_media,social_media,3
353,31.0,Carnegie Mellon University,Research Assistant,research,social_media,2
353,32.9151,Facebook,Software Eng,social_media,social_media,2
354,31.0,Tata Consultancy Service,Sr Java Dev,consulting,consulting,2
354,31.8329,Accenture,Sr Software Eng,consulting,consulting,2
356,26.0,PayPal,Manage Risk Operation,internet,search,2
356,28.0849,Google,Sr Quantitative Analyst,search,search,2
357,24.0,Baidu,Intern,search,research,3
357,26.0,Microsoft,Intern,saas,research,3
357,28.0877,Carnegie Mellon University,Research Assistant,research,research,3
358,24.0,Google,Staff Software Eng,search,social_media,3
358,28.3397,Google,Sr Staff Software Eng,search,social_media,3
358,31.5945,Pinterest,Eng Manage,social_media,social_media,3
359,26.0,Arizona State University,Graduate Research Associate,research,ecommerce,2
359,30.4219,Alibaba,Sr Eng,ecommerce,ecommerce,2
360,22.0,University Washington,Software Dev Research Assistant,research,search,5
360,22.3342,University Washington,Research Assistant,research,search,5
360,22.8329,Google,Software Eng Intern,search,search,5
360,23.8329,Google,Software Eng Intern,search,search,5
360,24.8356,Google,Software Eng,search,search,5
361,30.0,Yahoo,Chief Staff Manage Principal Security Architect,search,saas,3
361,36.0027,eBay,Principal Security Architect Director,ecommerce,saas,3
361,37.0027,Adobe,Sr Software Dev Manage Mobile,saas,saas,3
365,24.0,Microsoft Research Asia,Software Dev Eng Intern,research,social_media,4
365,24.5808,Microsoft Research Asia,Research Intern,research,social_media,4
365,27.0877,Microsoft,Research Software Eng,saas,social_media,4
365,28.2493,Facebook,Sr Software Eng ,social_media,social_media,4
366,26.0,Sybase,Software Eng Dev,enterprise,enterprise,2
366,29.9178,Oracle,Sr Member Tech Staff,enterprise,enterprise,2
367,29.0,Microsoft,Research Software Dev Eng,saas,social_media,2
367,32.0027,Facebook,Sr Software Eng,social_media,social_media,2
368,26.0,University Washington,Postdoc Research,research,ecommerce,4
368,28.1699,Intel,Sr Research Science,hardware,ecommerce,4
368,29.4219,Amazon,Sr Research Science,ecommerce,ecommerce,4
368,31.589,Amazon,Principal Research Science,ecommerce,ecommerce,4
370,30.0,Intel,Sr Research Science,hardware,research,2
370,35.5014,Carnegie Mellon University,Associate Professor,research,research,2
371,30.0,Nokia,HR Account Consult,hardware,enterprise,2
371,38.7589,EMC,Recruiting Manage,enterprise,enterprise,2
372,30.0,Microsoft,Sr Staff Lead,saas,saas,3
372,30.4192,Yahoo,Head Talent Acquisition Tech,search,saas,3
372,32.0,Microsoft,Executive Recruiting Global Executive Talent Acquisition,saas,saas,3
374,29.0,IBM,Staff Software Eng,consulting,search,2
374,33.8356,Baidu,Sr Software Eng,search,search,2
375,28.0,Microsoft,Software Eng Intern,saas,search,3
375,34.0877,Yahoo,Principal Software Eng Sr Eng Manage,search,search,3
375,38.589,Google,Staff Software Eng Tech Lead Manage,search,search,3
378,31.0,Yahoo,Academic Contractor PartTime,search,search,3
378,31.663,Microsoft,Software Dev Eng Intern,saas,search,3
378,32.0,Yahoo,Academic Contractor PartTime,search,search,3
379,29.0,eBay,Software Eng,ecommerce,enterprise,2
379,30.0,Symantec,Sr Software Eng,enterprise,enterprise,2
380,29.0,BEA System,Staff Eng,enterprise,enterprise,4
380,30.7507,Oracle,Principal Member Tech Staff,enterprise,enterprise,4
380,33.9178,Oracle,Consult Member Tech Staff,enterprise,enterprise,4
380,36.1726,Oracle,Consult Member Tech Staff,enterprise,enterprise,4
382,24.0,Microsoft,Software Dev Eng Graduate Intern,saas,ecommerce,2
382,25.1671,Amazon,Sr Software Eng Data Science,ecommerce,ecommerce,2
385,28.0,University Massachusetts Amherst,Research Assistant,research,search,3
385,34.9178,Yahoo,Science Contextual Display Ads,search,search,3
385,38.3397,Google,Software Eng,search,search,3
386,24.0,Yahoo,Sr Software Eng,search,search,3
386,25.2493,Yahoo,Sr Research Eng,search,search,3
386,27.2493,Google,Sr Software Eng,search,search,3
387,22.0,Google,Software Eng Intern,search,search,3
387,22.6712,NetApp,Software Eng,enterprise,search,3
387,23.9178,Google,Software Eng,search,search,3
389,31.0,Oracle,Principal Member Tech Staff Architect,enterprise,saas,2
389,31.0849,Microsoft,Linguistic Software Dev Eng,saas,saas,2
390,26.0,Microsoft,Sr Lead Program Manage,saas,enterprise,2
390,31.5068,Qihoo 360,Director Product Dev Manage for Mobile Internet Division,enterprise,enterprise,2
392,31.0,eBay,Software Dev Intern,ecommerce,research,2
392,31.2521,StanfoResearch Dev University,Teaching Assistant,research,research,2
393,26.0,Yahoo,Science,search,internet,3
393,30.0027,Google,Tech Lead Member Tech Staff,search,internet,3
393,34.0055,Uber,Eng Tech Lead,internet,internet,3
394,24.0,Yahoo,Search Eng,search,hardware,4
394,25.8329,Microsoft,Applied Science,saas,hardware,4
394,29.674,Microsoft,Sr Applied Science,saas,hardware,4
394,31.0027,Apple,Sr Applied Science,hardware,hardware,4
396,25.0,eBay,Business System Analyst,ecommerce,saas,3
396,26.0,eBay,Product Manage Internet Market Analyst,ecommerce,saas,3
396,26.6658,Adobe,Analyst,saas,saas,3
398,25.0,Intel,Performance Eng Intern,hardware,saas,5
398,26.0,Intel,Performance Eng,hardware,saas,5
398,27.0,Microsoft,Software Eng Performance,saas,saas,5
398,30.3397,Microsoft,Sr Performance Eng,saas,saas,5
398,34.3425,Microsoft,Principal Performance Eng,saas,saas,5
399,24.0,Yahoo,Search Relevance Science,search,internet,3
399,25.6685,Google,Staff Software Eng,search,internet,3
399,31.1699,Airbnb,Software Eng,internet,internet,3
400,22.0,IBM,Software Eng,consulting,hardware,5
400,26.0027,IBM,Staff Software Eng Master Inventor,consulting,hardware,5
400,28.0849,IBM,Advisory Software Eng Master Inventor,consulting,hardware,5
400,33.0082,IBM,Sr Software Eng Master Inventor Tech Chief Eng Manage,consulting,hardware,5
400,34.2603,Intel,Sr Software Eng,hardware,hardware,5
402,31.0,Huawei,Software Eng,hardware,ecommerce,2
402,31.8329,Amazon,Software Dev Eng,ecommerce,ecommerce,2
403,26.0,Microsoft,Sr Software Design Eng,saas,ecommerce,3
403,31.4192,eBay,Applied Research,ecommerce,ecommerce,3
403,33.2575,eBay,Applied Research,ecommerce,ecommerce,3
406,31.0,Amazon,Software Dev Eng Intern,ecommerce,search,2
406,32.0,Google,Software Eng Intern,search,search,2
407,26.0,Cisco,Principal Eng,enterprise,enterprise,3
407,27.6658,Juniper Networks,Director,enterprise,enterprise,3
407,28.3315,Juniper Networks,Distinguished Eng,enterprise,enterprise,3
410,28.0,IBM,Research Staff,consulting,search,2
410,60.7699,Google,Software Eng,search,search,2
411,24.0,VMware,Test Dev Intern,enterprise,enterprise,3
411,24.2521,Georgia Institute Tech,Graduate Research Assistant,research,enterprise,3
411,25.0849,Oracle,Sr Member Tech Staff,enterprise,enterprise,3
412,26.0,Georgia Institute Tech,Assistant Professor,research,search,3
412,29.0877,Yahoo,Principal Research Science,search,search,3
412,32.8384,Google,Software Eng,search,search,3
413,31.0,Sun MicroSystem,Member Tech Staff,enterprise,enterprise,3
413,37.1699,EMC,Principal Software Eng,enterprise,enterprise,3
413,42.1726,VMware,Sr Member Tech Staff,enterprise,enterprise,3
418,22.0,Georgia Institute Tech,Research Assistant,research,search,7
418,28.0055,Google,Software Eng,search,search,7
418,30.1726,Google,Sr Software Eng,search,search,7
418,32.1753,Google,Staff Software Eng,search,search,7
418,35.1781,Google,Sr Staff Software Eng,search,search,7
418,37.0932,Google,Sr Staff Software Eng,search,search,7
418,37.8411,Google,Sr Staff Software Eng,search,search,7
419,22.0,Oracle,Sr Sale Manage,enterprise,enterprise,2
419,28.5041,VMware,Sr Manage Team Lead,enterprise,enterprise,2
425,28.0,Amazon,Software Dev Eng,ecommerce,enterprise,3
425,29.0822,Microsoft,Software Dev Eng,saas,enterprise,3
425,31.2548,VMware,Sr Member Tech Staff,enterprise,enterprise,3
428,30.0,Microsoft,Software Intern,saas,consulting,9
428,31.0,IBM,Software Eng,consulting,consulting,9
428,33.0822,Amazon,Software Eng,ecommerce,consulting,9
428,34.337,IBM,Advisory Software Eng,consulting,consulting,9
428,39.3397,IBM,Sr Software Eng,consulting,consulting,9
428,42.3425,IBM,Sr Software Eng,consulting,consulting,9
428,44.6712,IBM,Release Architect,consulting,consulting,9
428,47.5918,IBM,Sr Software Eng Mobile Dev,consulting,consulting,9
428,48.3452,IBM,Sr Software Eng Mobile Service,consulting,consulting,9
431,24.0,Arizona State University,Teaching Assistant,research,ecommerce,5
431,24.2493,Arizona State University,Research Assistant,research,ecommerce,5
431,25.6658,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,5
431,26.4219,Amazon,Software Dev Eng,ecommerce,ecommerce,5
431,28.5836,Amazon,Software Dev Eng,ecommerce,ecommerce,5
437,31.0,Sun MicroSystem,Sr Software Eng,enterprise,hardware,4
437,33.5041,Oracle,Sr Software Eng,enterprise,hardware,4
437,35.0877,Huawei,System Software Eng Lab,hardware,hardware,4
437,36.1699,Intel,Sr Software Eng,hardware,hardware,4
439,28.0,Tencent,iOS Software Dev Intern,ecommerce,social_media,4
439,29.0,Tencent,iOS Software Dev,ecommerce,social_media,4
439,30.8329,Amazon,Software Dev Eng Intern,ecommerce,social_media,4
439,31.6685,Twitter,iOS Software Eng,social_media,social_media,4
440,30.0,Huawei,Software Eng,hardware,saas,3
440,32.589,Microsoft,Software Dev Eng Dev Lead,saas,saas,3
440,38.7589,Microsoft,Sr Software Dev Eng Lead,saas,saas,3
443,22.0,IBM,Research Staff Member,consulting,consulting,4
443,38.9288,IBM,Director Architect WebSphere,consulting,consulting,4
443,40.7644,IBM,VP Applied Dev Tool,consulting,consulting,4
443,43.8466,IBM,VP CTO Rational Software,consulting,consulting,4
447,29.0,Yahoo,Sr Software Eng,search,ecommerce,5
447,32.0027,Yahoo,Lead Eng,search,ecommerce,5
447,34.0849,Yahoo,Sr Eng Manage,search,ecommerce,5
447,37.0877,Twitter,Sr Eng Manage,social_media,ecommerce,5
447,38.5014,Alibaba,Director Eng,ecommerce,ecommerce,5
448,25.0,Microsoft,Software Eng Windows Azure,saas,ecommerce,2
448,29.1699,eBay,Applied Research Search Science,ecommerce,ecommerce,2
452,29.0,Microsoft,Program Manage Authentication Protocols,saas,ecommerce,4
452,33.0877,Microsoft,Behavioral Targeting Lead Program Product Manage Ads,saas,ecommerce,4
452,37.6767,Microsoft,Publisher Tool Lead Program Manage Ads,saas,ecommerce,4
452,38.5945,Amazon,Head User Targeting Display Ads,ecommerce,ecommerce,4
454,25.0,Carnegie Mellon University,Writing Assistant for Advanced Chinese Courses,research,search,3
454,26.9151,Carnegie Mellon University,Research Assistant on Machine Learning Information Extraction,research,search,3
454,33.2575,Google,Software Eng,search,search,3
455,24.0,LinkedIn,Sr Software Eng,social_media,internet,2
455,25.5808,Airbnb,Software Eng,internet,internet,2
456,25.0,Microsoft,Software Design Eng Test,saas,ecommerce,7
456,28.1726,Microsoft,Lead Software Design Eng Test,saas,ecommerce,7
456,29.5918,Microsoft,Sr Software Design Eng Test,saas,ecommerce,7
456,32.1753,Microsoft,Sr Software Dev EngT Test Architect,saas,ecommerce,7
456,33.3425,Microsoft,Sr Software Design Eng,saas,ecommerce,7
456,34.0055,Microsoft,Sr Software Design Eng Tech Lead,saas,ecommerce,7
456,35.5945,Alibaba,Staff Software Eng,ecommerce,ecommerce,7
460,22.0,Microsoft,Software Dev Engn Test,saas,social_media,4
460,23.6685,Microsoft,Software Dev Eng,saas,social_media,4
460,27.7534,LinkedIn,Sr Software Eng,social_media,social_media,4
460,30.5863,LinkedIn,Staff Software Eng,social_media,social_media,4
462,22.0,eBay,Business System Analyst,ecommerce,search,2
462,22.8384,Baidu,Web Research Dev Eng,search,search,2
464,26.0,Microsoft,Software Dev Eng,saas,enterprise,2
464,27.0849,NetApp,Software Eng,enterprise,enterprise,2
467,31.0,Amazon,Software Dev Eng Intern,ecommerce,ecommerce,5
467,32.0849,Amazon,Software Dev Eng Manage,ecommerce,ecommerce,5
467,34.0027,Amazon,Software Dev Eng Web,ecommerce,ecommerce,5
467,36.0027,Amazon,Sr Software Dev Eng Web,ecommerce,ecommerce,5
467,39.6767,Amazon,Sr Software Dev Eng Internet,ecommerce,ecommerce,5
470,31.0,PayPal,Software Eng,internet,social_media,3
470,32.589,LinkedIn,Sr Data Science,social_media,social_media,3
470,34.8411,LinkedIn,Staff Software Eng,social_media,social_media,3
472,25.0,VMware,Member Tech Staff Intern Research Dev,enterprise,search,2
472,25.6712,Google,Software Eng,search,search,2
475,26.0,Informix,Manage,enterprise,consulting,4
475,30.7562,IBM,Manage,consulting,consulting,4
475,41.8466,IBM,Product Manage,consulting,consulting,4
475,42.8493,IBM,Product Manage,consulting,consulting,4
476,26.0,ZTE,Sr Software Eng,hardware,consulting,2
476,27.663,IBM,Software Eng,consulting,consulting,2
477,28.0,UCLA,Graduate student,research,social_media,3
477,29.4219,Pinterest,Software Eng,social_media,social_media,3
477,32.337,Pinterest,Search Quality Tech Lead,social_media,social_media,3
480,22.0,Microsoft,Software Dev Eng,saas,ecommerce,3
480,26.0027,Amazon,Sr Software Eng Free Search Traffic,ecommerce,ecommerce,3
480,27.0877,Amazon,Software Dev Manage Consumer Market Analyst,ecommerce,ecommerce,3
481,25.0,San Jose State University,Graduate Teaching Assistant,research,enterprise,2
481,26.411,Cisco,Software Dev Eng,enterprise,enterprise,2
483,30.0,IBM,Tech Team Lead,consulting,enterprise,4
483,37.5014,IBM,Solution Architect,consulting,enterprise,4
483,39.8384,IBM,Advisory Software Eng,consulting,enterprise,4
483,40.8384,VMware,Software Eng,enterprise,enterprise,4
485,26.0,Yahoo,Sr Eng Manage,search,saas,2
485,31.0849,Microsoft,Principal Dev Manage,saas,saas,2
